"id","sku","title","short description","description","category","link","image_link","price","shipping","stock","Fitment"
"153713","KSRD002","Volkswagen Caddy MK5 SWB 2020+ Gloss Black Rear Diffuser","Ford Transit Connect MK3 SWB - SKN - 2021+

Ford Tourneo Connect MK3 SWB - SK - 2020+

Volkswagen Caddy MK5 SWB - SB - 2020+



Please Note:

This is ONLY suitable for short wheelbase (SWB) models only (2,755 mm).","Predator4x4 rear diffusers are specifically designed to improve your Caddy's aesthetics with distinctive styling. Our rear diffusers complement your Caddy's other styling elements and pair well with our range of splitters and side skirts





 Designed to be a direct fit to your Caddy with an included fitting kit for a hassle free installation.

 Designed to attach directly to the OEM bumper for easy installation

 Manufactured from OEM grade materials for long lasting strength and durability.

 Instantly improves the appearance of your van, giving it a sporty look

 Finished in gloss black ready to be fitted","Styling > Rear Diffusers","https://www.4x4predator.co.uk/body-styling/volkswagen-caddy-mk5-swb-2020-gloss-black-rear-diffuser/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSRD002-02.jpg","94.99","","in stock","Volkswagen,Caddy,MK5 (2021+)"
"153714","KSRD002-1","Ford Transit Connect SWB 2024+ Gloss Black Rear Diffuser","Ford Transit Connect MK3 SWB - SKN - 2021+

Ford Tourneo Connect MK3 SWB - SK - 2020+

Volkswagen Caddy MK5 SWB - SB - 2020+



Please Note:

This is ONLY suitable for short wheelbase (SWB) models only (2,755 mm).","Predator4x4 rear diffusers are specifically designed to improve your Ford's aesthetics with distinctive styling. Our rear diffusers complement your Ford's other styling elements and pair well with our range of splitters and side skirts





 Designed to be a direct fit to your Transit with an included fitting kit for a hassle free installation.

 Designed to attach directly to the OEM bumper for easy installation

 Manufactured from OEM grade materials for long lasting strength and durability.

 Instantly improves the appearance of your van, giving it a sporty look

 Finished in gloss black ready to be fitted","Styling > Rear Diffusers","https://www.4x4predator.co.uk/body-styling/ford-transit-connect-swb-2024-gloss-black-rear-diffuser/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSRD002-03.jpg","94.99","","in stock","Ford,MK3 (2020+),Transit / Tourneo Connect"
"153715","KSRD003","Volkswagen Caddy MK5 Maxi LWB 20+ Gloss Black Rear Diffuser","Ford Transit Connect MK3 Maxi LWB - SKN - 2024+

Ford Tourneo Connect MK3 Maxi LWB - SK - 2021+

Volkswagen Caddy MK5 Maxi LWB - SB - 2020+



Please Note:

This is ONLY suitable for long wheelbase (LWB) Maxi models (2,975 mm).","Predator4x4 rear diffusers are specifically designed to improve your Caddy's aesthetics with distinctive styling. Our rear diffusers complement your Volkswagen's other styling elements and pair well with our range of splitters and side skirts





 Designed to be a direct fit to your Caddy with an included fitting kit for a hassle free installation.

 Designed to attach directly to the OEM bumper for easy installation

 Manufactured from OEM grade materials for long lasting strength and durability.

 Instantly improves the appearance of your van, giving it a sporty look

 Finished in gloss black ready to be fitted","Styling > Rear Diffusers","https://www.4x4predator.co.uk/body-styling/volkswagen-caddy-mk5-maxi-lwb-20-gloss-black-rear-diffuser/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSRD003-02.jpg","99.99","","in stock",""
"153716","KSRD003-1","Ford Transit Connect MK3 Maxi LWB 24+ Gloss Black Rear Diffuser","Ford Transit Connect MK3 Maxi LWB - SKN - 2024+

Ford Tourneo Connect MK3 Maxi LWB - SK - 2021+

Volkswagen Caddy MK5 Maxi LWB - SB - 2020+



&nbsp;



Please Note:

This is ONLY suitable for long wheelbase (LWB) Maxi models (2,975 mm).","Predator4x4 rear diffusers are specifically designed to improve your Ford's aesthetics with distinctive styling. Our rear diffusers complement your Transit Connect's other styling elements and pair well with our range of splitters and side skirts





 Designed to be a direct fit to your Transit Connect with an included fitting kit for a hassle free installation.

 Designed to attach directly to the OEM bumper for easy installation

 Manufactured from OEM grade materials for long lasting strength and durability.

 Instantly improves the appearance of your van, giving it a sporty look

 Finished in gloss black ready to be fitted","Styling > Rear Diffusers","https://www.4x4predator.co.uk/body-styling/ford-transit-connect-mk3-maxi-lwb-24-gloss-black-rear-diffuser/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSRD003-03.jpg","99.99","","in stock","Ford,MK3 (2020+),Transit / Tourneo Connect"
"153717","KSRD004","Volkswagen Caddy MK4 SWB 15-20 Gloss Black Rear Diffuser","Volkswagen Caddy MK4 SWB - SA - 2015-2020 (Facelift models only)



Please Note:

This is only suitable for the short wheelbase (SWB) models (2,755 mm).","Predator4x4 rear diffusers are specifically designed to improve your Caddy's aesthetics with distinctive styling. Our rear diffusers complement your Volkswagen's other styling elements and pair well with our range of splitters and side skirts





 Designed to be a direct fit to your Caddy with an included fitting kit for a hassle free installation.

 Designed to attach directly to the OEM bumper for easy installation

 Manufactured from OEM grade materials for long lasting strength and durability.

 Instantly improves the appearance of your van, giving it a sporty look

 Finished in gloss black ready to be fitted","Styling > Rear Diffusers","https://www.4x4predator.co.uk/body-styling/volkswagen-caddy-mk4-swb-15-20-gloss-black-rear-diffuser/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSRD004-02.jpg","74.99","","in stock","Volkswagen,Caddy,MK3 / MK4 (2004-2020)"
"153707","KSFL003","Volkswagen Multivan T7 2022+ Front Splitter Gloss Black","Volkswagen Multivan T7 – 2022+","Predator4x4 front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and improving handling.


 Improves both aesthetics and aerodynamics
 Gloss black finish, ready to be installed
 Easy installation, all fittings included
 Manufactured from automotive grade ABS plastic
 Direct and secure fitment onto the OEM bumper","Styling > Front Splitters","https://www.4x4predator.co.uk/front-splitters/volkswagen-multivan-t7-2022-front-splitter-gloss-black/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSFL003-01.jpg","124.99","","in stock","Volkswagen,Multivan,T7 (2022+)"
"153708","KSFL004","Volkswagen Caddy MK5 2020+ Front Bumper Splitter Gloss Black","Ford Transit Connect Panel Van - SKN - 2024+

Ford Tourneo Connect Passenger Van (MPV) - SK - 2020+

Volkswagen Caddy MK5 Van - SB - 2020+","Predator4x4 front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and improving handling.





 Improves both aesthetics and aerodynamics

 Gloss black finish, ready to be installed

 Easy installation, all fittings included

 Manufactured from automotive grade ABS plastic

 Direct and secure fitment onto the OEM bumper","Styling > Front Splitters","https://www.4x4predator.co.uk/front-splitters/volkswagen-caddy-mk5-2020-front-bumper-splitter-gloss-black/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSFL004-01.jpg","79.99","","out of stock","Volkswagen,Caddy,MK5 (2021+)"
"153709","KSFL004-1","Ford Transit Tourneo Connect 2020+ Front Bumper Splitter Gloss Black","Ford Transit Connect Panel Van - SKN - 2024+

Ford Tourneo Connect Passenger Van (MPV) - SK - 2020+

Volkswagen Caddy MK5 Van - SB - 2020+","Predator4x4 front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and improving handling.





 Improves both aesthetics and aerodynamics

 Gloss black finish, ready to be installed

 Easy installation, all fittings included

 Manufactured from automotive grade ABS plastic

 Direct and secure fitment onto the OEM bumper","Styling > Front Splitters","https://www.4x4predator.co.uk/front-splitters/ford-transit-tourneo-connect-2020-front-bumper-splitter-gloss-black/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSFL004-08.jpg","79.99","","out of stock","Ford,MK3 (2020+),Transit / Tourneo Connect"
"153711","KSGR001","Volkswagen Transporter T6.1 2019+ Gloss Black Badged Grille","Volkswagen Transporter T6.1 - 2019-2024","Our grilles are designed to replace the OEM grille making fitment simple and straight forward. Predator4x4 grilles are a great addition to the exterior appearance of your vehicle.

 	Supplied in a gloss black finish to add a sleek and understated look
 	Manufactured from high quality ABS for strength and durability
 	Enhance your Transporter’s appearance while retaining functionality
 	Incorporates original Volkswagen badge
 	Direct replacement for the OEM item for ease of installation","Styling > Bumper Trims","https://www.4x4predator.co.uk/bumper-trims-bumpers/volkswagen-transporter-t6-1-2019-gloss-black-badged-grille/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSGR001-01.5-fade-1.jpg","144.99","","in stock","Volkswagen,T6 (2016-2024),Transporter"
"153712","KSRD001","Volkswagen Multivan T7 2022+ Gloss Black Rear Diffuser","Volkswagen Multivan T7 - 2022+

Please Note: Not Suitable for vehicles with rear parking sensors","Predator4x4 rear diffusers are specifically designed to improve your Multivan’s aesthetics with distinctive styling. Predator4x4 rear diffusers complement your Multivan’s other styling elements and pair well with our range of splitters and side skirts
&nbsp;

 	Will accommodate OEM exhaust tips
 	Designed to attach directly to the OEM bumper for easy installation
 	Manufactured from OEM grade materials for long lasting strength and durability
 	Instantly improves the appearance of your van, giving it a sporty look
 	Finished in gloss black ready to be fitted","Styling > Rear Diffusers","https://www.4x4predator.co.uk/rear-diffusers/volkswagen-multivan-t7-2022-gloss-black-rear-diffuser/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/KSRD001-01-1.jpg","94.99","","in stock","Volkswagen,Multivan,T7 (2022+)"
"153648","GL019-1","Stealth LED MAN TGE 2017+ 20 Luminous LED Integration Grille Kit - 8,400 Lumens","MAN TGE 2017+","Our 20' Stealth LED Grille Kit produces 8,400 raw lumens.



 Includes hardware, wireless control fob and wiring loom

 Our LED's use the highest quality Osram bulbs

 Bespoke stainless steel mounting brackets

 Impact & scratch resistant Polycarbonate lens

 UV protective & hard coating applied

 Step by step install guide included

 E-marked & fully road-legal

 Black powder-coat finish

 No cutting required

 5-year warranty





DESIGNED BY Stealth LED





Designed using sophisticated CAD and 3D scanning software, our 20' Curved LED light kit has been engineered to mount to vehicle using bespoke mounting brackets and includes a step by step installation guide.



Stealth LED's 20' Integration Kit for the MAN TGE offers a perfect blend of functionality and aesthetic appeal, a great option for those looking for a discreet yet powerful LED light Kit. Perfect for improving visibility and safety for work sites and night time driving.","Stealth LED Lights > Integration Kits","https://www.4x4predator.co.uk/integration-kits/stealth-led-man-tge-2017-20-luminous-led-integration-grille-kit-8400-lumens/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/DSC_6341-WEB.jpg","249.99","","in stock","MAN,SY (2017+),TGE"
"153641","GL018-1","Stealth LED MAN TGE 2017+ Twin 6 Luminous LED Integration Grille Kit - 5,760 Lumens","MAN TGE 2017+","Our Twin 6' Stealth LED Grille kit produces 5,760 raw lumens.



 Includes hardware, wireless control fob and wiring loom

 Two Mounting configurations (Upper & Lower)

 Our LED's use the highest quality Osram bulbs

 Bespoke stainless steel mounting brackets

 Step by step install guide included

 Impact & scratch resistant Polycarbonate lens

 UV protective & hard coating applied

 Fully adjustable light position

 E-marked & fully road-legal

 Black powder-coat finish

 5-year warranty





DESIGNED BY Stealth LED





Designed using sophisticated CAD and 3D scanning software, our Twin 6' LED light kit has been ingeniously engineered to mount to the vehicle using bespoke mounting brackets and includes a step by step installation guide.



Our 6' Integration Kit for the MAN TGE offers a perfect blend of functionality and aesthetic appeal, perfect for both commercial and personal use. Improving visibility and safety for work sites and night time driving.","Stealth LED Lights > Integration Kits","https://www.4x4predator.co.uk/integration-kits/stealth-led-man-tge-2017-twin-6-luminous-led-integration-grille-kit-5760-lumens/","https://www.4x4predator.co.uk/wp-content/uploads/2025/06/DSC_6421-WEB.jpg","249.99","","in stock","MAN,SY (2017+),TGE"
